601328 交通银行 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2011-03-02,4.43,4.51,4.43,4.47,56716635,317596768.000
2011-03-03,4.48,4.61,4.47,4.54,108032087,614323392.000
2011-03-04,4.53,4.60,4.53,4.58,65316965,371937472.000
2011-03-07,4.61,4.65,4.57,4.61,82807938,476928000.000
2011-03-08,4.61,4.65,4.59,4.61,63374400,365294976.000
2011-03-09,4.64,4.65,4.61,4.62,55338397,319628576.000
2011-03-10,4.61,4.61,4.52,4.53,58526471,333277728.000
2011-03-11,4.52,4.56,4.46,4.48,49012764,277146368.000
2011-03-14,4.50,4.54,4.47,4.48,41458065,233114800.000
2011-03-15,4.46,4.47,4.36,4.42,88654512,489740576.000
2011-03-16,4.42,4.45,4.39,4.44,49790478,275997152.000
2011-03-17,4.40,4.44,4.39,4.40,48817983,270014944.000
2011-03-18,4.44,4.45,4.38,4.39,52264510,289292768.000
2011-03-21,4.42,4.42,4.37,4.40,54321279,299649344.000
2011-03-22,4.41,4.45,4.38,4.44,55776726,309125056.000
2011-03-23,4.44,4.47,4.42,4.46,60376300,336675872.000
2011-03-24,4.48,4.48,4.45,4.45,48105488,268881696.000
2011-03-25,4.47,4.56,4.46,4.54,88302506,499688992.000
2011-03-28,4.56,4.62,4.54,4.55,88212158,504624832.000
2011-03-29,4.55,4.65,4.54,4.58,124754643,716612864.000
2011-03-30,4.60,4.61,4.57,4.60,89389482,512277696.000
2011-03-31,4.63,4.63,4.55,4.55,74832511,427871840.000
2011-04-01,4.55,4.68,4.55,4.66,107468520,621592512.000
2011-04-06,4.71,4.91,4.71,4.89,261596135,1572447360.000
2011-04-07,4.89,4.90,4.83,4.85,115782955,699655168.000
2011-04-08,4.84,4.87,4.82,4.83,72723752,436368960.000
2011-04-11,4.84,4.93,4.82,4.83,107770825,651244544.000
2011-04-12,4.82,4.88,4.80,4.85,80123165,481673120.000
2011-04-13,4.82,4.93,4.81,4.92,107609355,647806848.000
2011-04-14,4.93,4.99,4.90,4.91,93717715,573810560.000
2011-04-15,4.89,4.98,4.88,4.97,78580311,480355776.000
2011-04-18,4.95,4.98,4.91,4.94,76400965,467820032.000
2011-04-19,4.89,4.92,4.81,4.81,95163464,572703936.000
2011-04-20,4.85,4.87,4.79,4.80,56372192,337718304.000
2011-04-21,4.83,4.88,4.81,4.83,46228041,277656416.000
2011-04-22,4.82,4.84,4.76,4.78,42379926,252405472.000
2011-04-25,4.75,4.80,4.74,4.75,53641145,317548160.000
2011-04-26,4.77,4.81,4.75,4.78,56141874,333214464.000
2011-04-27,4.80,4.85,4.77,4.80,70758585,423464128.000
2011-04-28,4.85,4.95,4.82,4.86,115535946,699010496.000
2011-04-29,4.87,4.87,4.74,4.79,99013440,588712832.000
2011-05-03,4.79,4.80,4.75,4.78,67065222,397810688.000
2011-05-04,4.75,4.76,4.66,4.68,78633335,461258400.000
2011-05-05,4.66,4.72,4.63,4.71,63370278,369036320.000
2011-05-06,4.65,4.70,4.65,4.66,57850196,336767040.000
2011-05-09,4.67,4.69,4.62,4.64,48954862,283925792.000
2011-05-10,4.65,4.70,4.64,4.68,32575416,189598272.000
2011-05-11,4.69,4.71,4.66,4.66,29030015,169185328.000
2011-05-12,4.65,4.71,4.65,4.65,46734876,271976192.000
2011-05-13,4.66,4.70,4.61,4.68,59325657,344653888.000
2011-05-16,4.66,4.68,4.61,4.63,41546646,240500416.000
2011-05-17,4.62,4.71,4.60,4.66,52106638,302734752.000
2011-05-18,4.66,4.72,4.65,4.71,34204603,199919632.000
2011-05-19,4.72,4.75,4.68,4.68,30425479,178356512.000
2011-05-20,4.68,4.74,4.68,4.71,31256677,183454912.000
2011-05-23,4.70,4.71,4.57,4.59,59185535,342016832.000
2011-05-24,4.60,4.62,4.55,4.56,42864238,245310240.000
2011-05-25,4.56,4.57,4.50,4.50,38630250,218657456.000
2011-05-26,4.53,4.56,4.51,4.53,25676408,145513872.000
2011-05-27,4.53,4.61,4.50,4.55,55777675,317423264.000
