600519 贵州茅台 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2011-03-02,131.93,132.59,130.12,131.11,3209550,569125312.000
2011-03-03,131.16,132.33,129.08,129.28,3773509,663456192.000
2011-03-04,129.28,130.75,128.87,130.05,3335119,587411584.000
2011-03-07,129.98,131.37,129.98,131.25,3355369,593119936.000
2011-03-08,131.29,131.43,129.12,130.70,3186955,560058560.000
2011-03-09,131.34,131.93,130.15,131.75,2297146,406818016.000
2011-03-10,131.74,136.89,131.25,135.07,5449213,991540416.000
2011-03-11,134.74,136.22,133.32,133.45,2334545,424871808.000
2011-03-14,133.02,136.72,132.68,135.79,2237298,408383264.000
2011-03-15,134.77,136.08,130.96,132.81,3089855,554199744.000
2011-03-16,133.08,135.87,132.84,134.93,2417624,438681952.000
2011-03-17,134.16,141.29,133.56,140.88,8852277,1653009408.000
2011-03-18,141.31,145.07,139.31,142.63,6148407,1175141376.000
2011-03-21,141.51,142.49,137.17,139.31,4865124,910057856.000
2011-03-22,140.34,141.66,137.71,138.17,2788755,521369664.000
2011-03-23,138.38,138.94,136.31,138.82,4288185,792668096.000
2011-03-24,138.62,138.83,136.31,136.35,2135318,393924352.000
2011-03-25,135.89,138.03,135.89,136.25,2790552,513404256.000
2011-03-28,136.35,137.05,133.82,134.17,4029587,731052992.000
2011-03-29,134.24,134.49,132.17,132.55,2652330,476995776.000
2011-03-30,132.54,133.63,132.01,132.35,2060299,368964864.000
2011-03-31,132.35,135.73,132.17,133.29,1752586,316949408.000
2011-04-01,133.40,134.53,132.22,132.97,1822749,326554080.000
2011-04-06,132.92,133.33,130.70,130.92,2877481,510620640.000
2011-04-07,130.27,130.93,129.10,129.23,4683074,820484800.000
2011-04-08,129.25,130.52,129.12,129.83,2182315,383817088.000
2011-04-11,129.65,132.30,129.37,131.34,2617314,463960288.000
2011-04-12,131.35,132.87,130.69,131.28,3494568,623251648.000
2011-04-13,131.18,132.59,130.95,132.03,2938919,522953568.000
2011-04-14,132.01,132.17,129.68,129.89,3662196,644626752.000
2011-04-15,130.08,130.93,125.79,127.12,5332701,919620928.000
2011-04-18,126.95,127.95,126.15,127.68,1960899,338287712.000
2011-04-19,127.68,128.98,126.38,127.94,2288067,395248448.000
2011-04-20,127.94,129.43,127.63,129.12,2250928,392495936.000
2011-04-21,129.28,131.42,129.04,129.17,2868434,505336032.000
2011-04-22,129.70,130.44,128.89,130.23,1450023,254794864.000
2011-04-25,133.41,137.61,133.00,135.94,7022553,1280812416.000
2011-04-26,135.89,136.31,134.14,134.38,3109542,565862144.000
2011-04-27,134.74,137.55,134.24,134.36,2774847,508713440.000
2011-04-28,135.15,135.55,131.60,132.11,2535717,455048064.000
2011-04-29,132.09,135.97,131.50,135.32,2208382,401140704.000
2011-05-03,135.89,139.03,135.07,138.26,4127082,764382848.000
2011-05-04,137.12,140.09,136.26,136.31,3252106,604784384.000
2011-05-05,136.31,139.61,135.90,137.50,2669349,496448128.000
2011-05-06,136.72,139.20,135.90,138.22,2396065,444808832.000
2011-05-09,138.85,139.60,136.64,136.85,1217595,225581744.000
2011-05-10,136.78,137.13,135.71,136.38,1591880,292606304.000
2011-05-11,135.91,138.62,135.91,137.77,1289667,238855456.000
2011-05-12,137.55,141.27,137.22,139.46,2502771,470405152.000
2011-05-13,139.49,140.84,137.96,139.74,1225320,229207568.000
2011-05-16,139.61,140.84,138.79,139.75,1150557,216417136.000
2011-05-17,139.22,141.93,138.37,139.72,2086644,393848448.000
2011-05-18,139.45,147.83,139.45,145.77,6216505,1212084736.000
2011-05-19,146.64,151.31,146.64,149.84,8573805,1716471168.000
2011-05-20,150.52,151.31,148.96,150.63,4004386,801739968.000
2011-05-23,149.94,152.22,147.46,147.49,3942088,783913344.000
2011-05-24,146.23,147.88,145.40,145.49,2399707,470085888.000
2011-05-26,145.65,152.25,145.65,148.86,3897036,779314752.000
2011-05-27,149.84,150.59,144.33,144.77,3172958,626618176.000
2011-05-30,143.48,152.08,143.14,152.03,4728600,942388992.000
2011-05-31,152.13,153.23,151.02,153.08,3385483,685945984.000
2011-06-01,153.33,158.19,152.44,158.12,3909376,813188032.000
2011-06-02,156.97,157.93,152.92,155.39,3958543,818432000.000
2011-06-03,154.92,160.44,154.92,159.54,2948396,618505280.000
2011-06-07,159.84,159.85,155.13,156.45,2687617,559703872.000
2011-06-08,156.18,157.96,152.90,157.17,2507047,517190784.000
2011-06-09,156.60,156.80,151.40,151.45,3617970,737042688.000
2011-06-10,151.18,153.65,149.78,152.06,3427917,692444736.000
2011-06-13,152.01,153.17,148.95,151.17,2800457,562464128.000
2011-06-14,151.16,154.06,150.36,153.63,3748788,758192896.000
2011-06-15,153.27,153.64,151.75,152.60,1640856,333131872.000
2011-06-16,151.76,154.31,150.12,152.44,1773147,359795616.000
2011-06-17,152.84,158.20,152.13,157.08,3341100,690941504.000
2011-06-20,156.64,156.79,150.77,152.80,2990915,611059072.000
2011-06-21,151.62,153.94,151.62,152.67,1273817,259198208.000
2011-06-22,152.59,156.12,152.59,154.84,1618853,333499808.000
2011-06-23,154.32,157.55,154.08,156.55,2028098,421820416.000
2011-06-24,156.43,158.33,154.36,155.27,3706850,770684608.000
2011-06-27,155.89,157.35,154.72,156.78,2319042,480816704.000
2011-06-28,157.38,159.75,155.91,158.58,2554048,536916032.000
2011-06-29,158.93,160.59,156.47,158.98,1959670,412274528.000
2011-06-30,158.22,160.93,158.22,160.38,3270121,694508288.000
2011-07-01,161.55,161.55,159.19,160.76,1581050,302002752.000
2011-07-04,160.38,162.31,160.01,162.03,4633841,888995904.000
2011-07-05,162.01,162.03,159.10,160.58,2705785,516722464.000
2011-07-06,160.17,161.10,159.38,160.25,1975377,377527552.000
2011-07-07,160.19,164.81,160.19,163.02,4095675,793379776.000
2011-07-08,163.24,164.26,161.96,162.99,1718381,333151328.000
2011-07-11,162.97,166.62,162.42,165.49,2561574,502438496.000
2011-07-12,165.03,165.49,162.59,162.68,2848826,554927104.000
2011-07-13,163.00,164.27,162.34,163.45,2210907,429986688.000
2011-07-14,163.45,163.65,161.83,162.24,2482217,480420224.000
2011-07-15,161.64,164.55,161.64,163.96,1776389,346071488.000
2011-07-18,164.01,168.77,164.01,167.43,2852341,566196224.000
2011-07-19,167.37,168.40,165.83,167.32,2027661,403182848.000
2011-07-20,168.36,168.81,167.01,168.27,1896708,378689408.000
2011-07-21,168.53,173.37,168.37,171.49,4767686,968173568.000
2011-07-22,171.25,176.45,171.25,174.08,4986088,1029115264.000
2011-07-25,174.74,175.35,170.65,171.69,3526043,720951296.000
2011-07-26,171.55,172.00,170.19,171.61,2479175,503434816.000
2011-07-27,171.91,175.19,170.79,172.30,3067625,630035072.000
2011-07-28,171.91,175.55,170.19,175.42,2292323,468616896.000
2011-07-29,175.19,175.19,173.19,174.45,1910416,394180480.000
2011-08-01,175.04,175.04,170.92,171.45,1857289,378447552.000
2011-08-02,170.37,170.87,167.05,169.38,2784958,555745792.000
2011-08-03,167.65,170.92,167.46,170.00,1706132,344076864.000
2011-08-04,170.65,173.55,170.01,172.90,1777327,363287264.000
2011-08-05,168.45,173.46,168.45,171.22,2131985,433966208.000
2011-08-08,169.29,173.01,166.55,168.06,3688434,740883136.000
2011-08-09,165.14,171.10,162.01,169.37,3692433,726671488.000
2011-08-10,170.55,174.27,168.15,173.55,3843626,782644224.000
2011-08-11,172.01,182.55,172.01,181.74,6194915,1301728256.000
2011-08-12,182.01,184.37,180.19,183.62,3946631,851693632.000
2011-08-15,184.01,185.45,179.21,180.46,2945063,630341312.000
2011-08-16,180.78,182.26,175.89,177.18,3749156,788423424.000
2011-08-17,177.46,178.82,176.30,177.33,1355328,284382048.000
2011-08-18,176.84,177.33,174.15,175.83,2934173,609082944.000
2011-08-19,174.65,177.60,174.33,177.37,3748808,780729984.000
2011-08-22,177.55,178.28,171.65,172.29,2816438,581020736.000
2011-08-23,172.00,174.01,171.46,172.85,2357921,482616544.000
2011-08-24,172.92,175.64,172.09,173.65,1795707,370146592.000
2011-08-25,175.19,176.10,172.93,175.12,3008305,623188928.000
2011-08-26,175.08,180.18,174.60,180.08,2274888,477352672.000
2011-08-29,179.28,182.90,177.01,182.25,2608244,558335936.000
2011-08-30,182.46,184.22,180.20,181.85,2881601,619557312.000
2011-08-31,185.46,186.10,181.55,181.80,5001461,1079339648.000
2011-09-01,181.74,182.45,177.92,178.81,2568961,544632832.000
2011-09-02,178.25,179.46,177.37,179.15,1383257,292111776.000
2011-09-05,178.55,178.72,174.28,174.98,2734484,569905664.000
2011-09-06,173.83,175.92,170.45,171.11,3209469,656690816.000
2011-09-07,171.65,175.54,171.55,175.27,2008770,412012256.000
2011-09-08,175.65,176.55,173.48,173.71,1318267,274052384.000
2011-09-09,174.34,177.17,172.00,174.81,1422719,294079488.000
2011-09-13,172.55,173.83,169.35,169.85,1894913,384543776.000
2011-09-14,171.10,171.35,163.07,166.51,4762579,940641408.000
2011-09-15,166.55,168.55,166.35,167.00,1912200,380380032.000
2011-09-16,167.91,171.22,166.55,171.03,1802927,361574720.000
2011-09-19,171.74,172.46,170.12,170.85,1535204,311793472.000
2011-09-20,170.83,170.83,167.92,169.14,1278463,256651648.000
2011-09-21,169.12,172.95,168.83,172.34,2464016,501953376.000
2011-09-22,171.10,171.90,165.92,166.25,2433610,489514720.000
2011-09-23,163.01,164.74,159.18,162.96,7653720,1476263552.000
2011-09-26,160.97,163.15,157.46,157.57,4221118,803193664.000
2011-09-27,159.25,160.77,157.16,158.79,2474981,468028768.000
2011-09-28,160.01,160.01,155.85,156.66,3238984,611544832.000
2011-09-29,154.65,160.19,154.65,156.64,3003061,563567680.000
